theme,post_text,label
sochi,Olympic Spirit In Display At Sochi. #Olympics2014 http://t.co/9a1q699zmL,0
sochi,@russelltovey THESE IMAGES ARE SELLING .... shame Sochi 2014 IN THOUSANDS OF STRAY heaps of garbage ..RITWITT http://t.co/SqKGRD6j7r,0
sochi,apparently the biggest problem over in Sochi right now is plumbing :) #SochiProblems  #fb http://t.co/nr8UL7WeZy,0
sochi,Half-flush is only option in environmentally friendly Sochi. http://t.co/NT5b0uPc4N,0
sochi,"“@RantSports: Sochi FAIL.\n\nhttp://t.co/nhkHPJu0kw http://t.co/vZlrlXj5uq” ... We have these in America, too... 😒😒😒😒😒",0
sochi,Sochi bathrooms so private... http://t.co/JPYOVgohBZ,0
sochi,Meanwhile in Sochi...for couples I guess. #SochiFail http://t.co/zDizYFLL5L,0
sochi,@peta  This is what they are doing to stray dogs in Sochi.  Where is PETA. http://t.co/zsRzYbt94B,0
sochi,@fs1otoole @JayOnrait dammit why aren't you guys still @TSN_Sports?   be safe in Sochi and enjoy the toilets ... http://t.co/A3RC9SGJR0,0
sochi,Good to see @BBCSteveR's double toilets in Sochi are being put to good use. http://t.co/7kkVqPgM1N,0
sochi,The most disturbing thing I've learnt from Sochi is how close you actually sit to another person in a toilet cubical. http://t.co/Maob5P8D77,0
sochi,Sochi for some reason it doesn't seem like ur against homosexuals #SochiProblems #2014OlympicProblems http://t.co/2iOUYBiEWR,0
sochi,"Let the games begin. — in Sochi, Russia.https://t.co/3dTF1BrvXi http://t.co/JGysaj5Un4",0
sochi,Will you watch the Sochi Olympics? @EvCoRadio &amp; @Babchik are ready and pumped! #SochiStall #SochiProblems @Arevalaho http://t.co/PkUelkEGlo,0
sochi,Meanwhile in Sochi.....athletes are finding new places to make friends.....in in Russia eh? http://t.co/wIf0GaRXBB,0
sochi,Here I am Sochi where's my fucking welcome parade #fuckdatbitch #fucksochi http://t.co/cAWlPYzhqN,0
sochi,"while the olympics are fun to follow, following all the problems in Sochi is even more enjoyable #2014CM331B1 http://t.co/Amn474BfPx",0
sochi,@maddogvirgin I though you might like this.This is what they have going on in Sochi.There judging your deuces as well http://t.co/9VkXuqLi87,0
sochi,This is what you get to use if you win a metal at Sochi http://t.co/ikSF8894VF,0
sochi,"Normally, I'm not passionate about toilets, but Sochi is special. The WINNER gets the biggest one! #SochiFail http://t.co/xK9fZC9ZFi",0
sochi,Meanwhile Sochi Bathrooms http://t.co/QiDNuLQBSK #tecaciladublu http://t.co/RPhbf5RutH,0
sochi,The bathrooms in Sochi. This was a main topic in my class yesterday. #ilovesportscom http://t.co/zUPGQ9bvRZ,0
sochi,Bit of a half-arsed toilet in this Sochi hotel - you wouldn't want to do a 1 or a 2. maybe a 0.5! #SochiProblems http://t.co/8dCdkj3uNU,0
sochi,Olympic athletes bonding Sochi Style!   #SochiProblems http://t.co/K58vzYiJBp,0
sochi,This photo shows Russia may have a toilet problem in Sochi http://t.co/6LKXIFZKdd #russia @thejohnfleming http://t.co/MuMSv8CeLg,0
sochi,A very public loo: hotel hell in Sochi http://t.co/jGv3UhoRDp via @Telegraph #hotelnews #olympicfail http://t.co/AAk4D1wp7G,0
sochi,"In Sochi, pooping is a spectator sport. http://t.co/M7DukWaftf",0
sochi,@kitakatadoki It's one or the other or neither of the two...latest from Sochi. http://t.co/nDZrFZz2y1,0
sochi,Famous biathlon athletes are surprised 2 see women toilet cabins not separated in Sochi;) Pic:G.Soukalova #Euromaidan http://t.co/EeiAc7zjx3,0
sochi,"Genuine toilet, spotted in Sochi. #1 http://t.co/SOgq8bxa5g",0
sochi,“@reddpups: did U see what's going on in Sochi; U won't see this on tv https://t.co/H806AQEOTQ …” #shameonsochi http://t.co/IXhnrJP19s,0
sochi,"Apparently in Sochi, at the biathlon venue, you get two in loo of one. Hee hee. #toilethumour http://t.co/LIjeVrg8nX",0
sochi,Who wants a front row seat in Sochi?  What can brown do for you? #SochiProblems http://t.co/ZPOT3zBL7E,0
sochi,Sochi restrooms.... Awkward http://t.co/c8zUoGPlLd,0
sochi,Lmfao. Toilet in Sochi. What do? http://t.co/oyg0xLFqxA,0
sochi,Remember the Sochi Olympic Village double toilets? They are good to use! http://t.co/pHE9roLMYG,0
sochi,Remember the Sochi Olympic Village double toilets? They are good to use! http://t.co/HBfLCpdWVS http://t.co/15o2tu4SI1,0
sochi,Sochi\n@UKN_LL\nJudges are late arriving for first round of Looge event.  \n\nhttp://t.co/1dFWHNiILj,0
sochi,"Look, the Russian's have made Battleshits courts for the Sochi Winter Olympics. http://t.co/3L4rseNoWV",0
sochi,"Sochi, Where lemon aid flows from their taps like water. What a magical place. #SochiProblems http://t.co/Ge7mL1mYlr",0
sochi,"Well, this bathroom at a Sochi Olympic venue is rather awkward:   http://t.co/VHgtsftlYp http://t.co/OT184d8AiH",0
